year,month,day,hour,minute,second,latitude,longitude,Davistemp,Davishumidity,BlackGlobetemp,speed,direction
2026,3,26,13,31,6,355567853,-438932595,15.06,41,14.56,0.00,0.00
2026,3,26,13,31,12,355567853,-438932595,15.08,41,14.63,0.00,0.00
2026,3,26,13,31,18,355567853,-438932595,15.10,41,14.75,0.00,0.00
2026,3,26,13,31,24,355567853,-438932595,15.13,41,14.88,0.00,0.00
2026,3,26,13,31,30,355567853,-438932595,15.16,41,14.94,0.00,0.00
2026,3,26,13,31,36,355567853,-438932595,15.19,41,14.94,0.00,0.00
2026,3,26,13,31,42,355567853,-438932595,15.21,41,14.94,0.00,0.00
2026,3,26,13,31,48,355567853,-438932595,15.24,41,15.00,0.00,0.00
2026,3,26,13,31,54,355567853,-438932595,15.26,41,15.06,0.00,0.00
2026,3,26,13,32,0,355567853,-438932595,15.29,41,15.19,0.00,0.00
2026,3,26,13,32,6,355567853,-438932595,15.32,41,15.25,0.00,0.00
2026,3,26,13,32,12,355567853,-438932595,15.34,41,15.38,0.00,0.00
2026,3,26,13,32,18,355567853,-438932595,15.37,41,15.50,0.00,0.00
2026,3,26,13,32,24,355567853,-438932595,15.40,41,15.56,0.00,0.00
2026,3,26,13,32,30,355567853,-438932595,15.42,41,15.56,0.00,0.00
2026,3,26,13,32,36,355567853,-438932595,15.43,40,15.63,0.00,0.00
2026,3,26,13,32,42,355567853,-438932595,15.46,40,15.63,0.00,0.00
2026,3,26,13,32,48,355567853,-438932595,15.49,40,15.63,0.00,0.00
2026,3,26,13,32,54,355567853,-438932595,15.51,40,15.81,0.00,0.00
2026,3,26,13,33,0,355567853,-438932595,15.53,40,15.94,0.00,0.00
2026,3,26,13,33,6,355567853,-438932595,15.57,40,15.94,0.00,0.00
2026,3,26,13,33,12,355567853,-438932595,15.58,40,15.94,0.00,0.00
2026,3,26,13,33,18,355567853,-438932595,15.61,40,15.94,0.00,0.00
2026,3,26,13,33,24,355567853,-438932595,15.64,40,15.94,0.00,0.00
2026,3,26,13,33,30,355567853,-438932595,15.66,40,15.94,0.00,0.00
2026,3,26,13,33,36,355567853,-438932595,15.68,40,16.00,0.00,0.00
2026,3,26,13,33,42,355567853,-438932595,15.70,40,16.19,0.00,0.00
2026,3,26,13,33,48,355567853,-438932595,15.73,40,16.25,0.00,0.00
2026,3,26,13,33,54,355567853,-438932595,15.75,40,16.25,0.00,0.00
2026,3,26,13,34,0,355567853,-438932595,15.77,40,16.31,0.00,0.00
2026,3,26,13,34,6,355567853,-438932595,15.80,40,16.31,0.00,0.00
2026,3,26,13,34,12,355567853,-438932595,15.82,40,16.37,0.00,0.00
2026,3,26,13,34,18,355567853,-438932595,15.85,40,16.50,0.00,0.00
