year,month,day,hour,minute,second,latitude,longitude,Davistemp,Davishumidity,BlackGlobetemp,speed,direction
2026,3,26,13,8,46,440602803,936372704,17.39,35,15.75,0.00,0.00
2026,3,26,13,8,52,439616967,931833556,17.39,35,15.56,0.00,0.00
2026,3,26,13,8,58,438615722,927308491,17.40,35,15.56,0.00,0.00
2026,3,26,13,9,4,436366161,918695349,17.39,35,15.69,0.00,0.00
2026,3,26,13,9,10,439510329,928205098,17.40,35,15.75,0.00,0.00
2026,3,26,13,9,16,438563421,923901298,17.40,35,15.69,0.00,0.00
2026,3,26,13,9,22,440228916,928504537,17.41,35,15.75,0.00,0.00
2026,3,26,13,9,28,424615983,878616845,17.40,35,15.75,0.00,0.00
2026,3,26,13,9,34,432761339,901928700,17.36,35,15.81,0.00,0.00
2026,3,26,13,9,40,437473161,915995582,17.36,35,15.63,0.00,0.00
2026,3,26,13,9,46,435498604,908523035,17.35,35,15.44,0.00,0.00
2026,3,26,13,9,52,422106430,867713844,17.31,35,15.56,0.00,0.00
2026,3,26,13,9,58,426666775,879636959,17.30,35,15.38,0.00,0.00
2026,3,26,13,10,4,419048120,857509592,17.28,35,15.38,0.00,0.00
2026,3,26,13,10,10,414770505,845375335,17.24,35,15.44,0.00,0.00
2026,3,26,13,10,16,428192938,881124109,17.24,35,15.31,0.00,0.00
2026,3,26,13,10,22,421531512,861390847,17.24,35,15.31,0.00,0.00
2026,3,26,13,10,28,401100145,809621062,17.20,35,15.25,0.00,0.00
2026,3,26,13,10,34,426311850,872774138,17.18,35,15.19,0.00,0.00
2026,3,26,13,10,40,429826519,881961473,17.14,35,15.19,0.00,0.00
2026,3,26,13,10,46,402410812,810057711,17.08,35,15.19,0.00,0.00
2026,3,26,13,10,52,419591496,851493384,17.03,35,15.13,0.00,0.00
2026,3,26,13,10,58,414867978,838342252,17.02,35,15.00,0.00,0.00
2026,3,26,13,11,4,414187538,835719702,17.03,35,15.00,0.00,0.00
2026,3,26,13,11,10,412171018,829798519,17.03,35,15.00,0.00,0.00
2026,3,26,13,11,16,427898539,870491691,17.04,35,14.94,0.00,0.00
2026,3,26,13,11,22,435691456,892616568,17.04,35,15.13,0.00,0.00
2026,3,26,13,11,28,436846897,895186169,17.05,35,14.88,0.00,0.00
2026,3,26,13,11,34,435133498,888861190,17.05,36,14.88,0.00,0.00
2026,3,26,13,11,40,421829081,849974641,17.07,36,15.00,0.00,0.00
2026,3,26,13,11,46,439405835,900176290,17.00,35,15.00,0.00,0.00
2026,3,26,13,11,52,437701770,893740954,17.01,35,15.06,0.00,0.00
2026,3,26,13,11,58,433409823,879631921,17.02,36,15.00,0.00,0.00
2026,3,26,13,12,4,424628933,853739008,17.01,36,15.06,0.00,0.00
2026,3,26,13,12,10,427041383,859401250,16.98,36,15.00,0.00,0.00
2026,3,26,13,12,16,420391847,840628339,16.96,36,15.13,0.00,0.00
2026,3,26,13,12,22,430970801,868549652,16.91,36,15.13,0.00,0.00
2026,3,26,13,12,28,435696714,881463014,16.92,36,14.88,0.00,0.00
2026,3,26,13,12,34,441148031,897388338,16.92,36,14.88,0.00,0.00
2026,3,26,13,12,40,440075359,892930402,16.92,36,14.88,0.00,0.00
2026,3,26,13,12,46,438064733,885632486,16.92,36,14.94,0.00,0.00
2026,3,26,13,12,52,429951301,860789613,16.91,36,14.88,0.00,0.00
2026,3,26,13,12,58,430366288,860990374,16.93,36,14.81,0.00,0.00
2026,3,26,13,13,4,426141872,848390310,16.91,36,14.88,0.00,0.00
2026,3,26,13,13,10,418173586,826762756,16.86,36,14.88,0.00,0.00
2026,3,26,13,13,16,417378111,823878065,16.88,36,14.94,0.00,0.00
2026,3,26,13,13,22,416673283,821238038,16.88,36,14.94,0.00,0.00
2026,3,26,13,13,28,426777781,846333497,16.88,36,14.88,0.00,0.00
2026,3,26,13,13,34,426917923,846396771,16.88,36,14.94,0.00,0.00
2026,3,26,13,13,40,426917923,846396771,16.89,36,14.94,0.00,0.00
2026,3,26,13,13,46,426917923,846396771,16.89,36,14.88,0.00,0.00
2026,3,26,13,13,52,426917923,846396771,16.91,36,14.94,0.00,0.00
2026,3,26,13,13,58,426917923,846396771,16.91,36,15.13,0.00,0.00
2026,3,26,13,14,4,426917923,846396771,16.91,36,15.13,0.00,0.00
2026,3,26,13,14,10,426917923,846396771,16.92,36,15.06,0.00,0.00
2026,3,26,13,14,16,426917923,846396771,16.92,36,15.00,0.00,0.00
2026,3,26,13,14,22,426917923,846396771,16.93,36,15.06,0.00,0.00
2026,3,26,13,14,28,426917923,846396771,16.94,36,15.00,0.00,0.00
2026,3,26,13,14,34,426917923,846396771,16.93,36,15.25,0.00,0.00
2026,3,26,13,14,40,426917923,846396771,16.93,36,15.13,0.00,0.00
2026,3,26,13,14,46,426917923,846396771,16.94,36,15.19,0.00,0.00
2026,3,26,13,14,52,426917923,846396771,16.94,36,15.31,0.00,0.00
2026,3,26,13,14,58,426917923,846396771,16.95,36,15.31,0.00,0.00
2026,3,26,13,15,4,426917923,846396771,16.96,36,15.25,0.00,0.00
2026,3,26,13,15,10,426917923,846396771,16.97,36,15.31,0.00,0.00
2026,3,26,13,15,16,426917923,846396771,16.98,36,15.50,0.00,0.00
2026,3,26,13,15,22,426917923,846396771,16.99,36,15.50,0.00,0.00
2026,3,26,13,15,28,426917923,846396771,17.00,36,15.44,0.00,0.00
2026,3,26,13,15,34,426917923,846396771,17.02,36,15.56,0.00,0.00
2026,3,26,13,15,40,426917923,846396771,17.02,36,15.50,0.00,0.00
2026,3,26,13,15,46,426917923,846396771,17.04,36,15.44,0.00,0.00
